statecensus,co_type,value
Nebraska,child_12_17_parents_co_nwa,46207.66428981235
Nebraska,child_12_17_parents_co_sib,9220.456967535532
Nebraska,child_12_17_parents_co_ptw,6711.665481146015
Nebraska,child_12_17_parent_essential_co,32352.87192770733
Nebraska,child_12_17_parent_essential_co_nwa,27278.676699216696
Nebraska,child_12_17_parent_essential_co_sib,5231.957030313537
Nebraska,child_12_17_parent_essential_co_ptw,3589.2719519627444
Nebraska,child_12_17_parent_hospital_co,1746.5160453527071
Nebraska,child_12_17_parent_hospital_co_nwa,1644.4542880400702
Nebraska,child_12_17_parent_hospital_co_sib,426.32367563304973
Nebraska,child_12_17_parent_hospital_co_ptw,319.4228077588145
Nebraska,child_12_17_parent_hospitals_plus_co,3281.8526181622697
Nebraska,child_12_17_parent_hospitals_plus_co_nwa,3011.825270952702
Nebraska,child_12_17_parent_hospitals_plus_co_sib,609.6015927145063
Nebraska,child_12_17_parent_hospitals_plus_co_ptw,386.59059276866657
Nebraska,child_12_17_parent_nursing_facilities_co,834.9178052956534
Nebraska,child_12_17_parent_nursing_facilities_co_nwa,746.0558692611752
Nebraska,child_12_17_parent_nursing_facilities_co_sib,38.44385575037691
Nebraska,child_12_17_parent_nursing_facilities_co_ptw,38.44385575037691
Nebraska,child_12_17_parent_all_co,4116.770423457922
Nebraska,child_12_17_parent_all_co_nwa,3757.8811402138767
Nebraska,child_12_17_parent_all_co_sib,648.0454484648833
Nebraska,child_12_17_parent_all_co_ptw,425.03444851904345
Nebraska,child_any_parents_co,196017.05199176044
Nebraska,child_any_parents_co_nwa,132382.10433784535
Nebraska,child_any_parents_co_sib,77361.19399312523
Nebraska,child_any_parents_co_ptw,56250.909701928926
Nebraska,child_any_parent_essential_co,92452.19154741438
Nebraska,child_any_parent_essential_co_nwa,76747.33572102785
Nebraska,child_any_parent_essential_co_sib,44184.916345355916
Nebraska,child_any_parent_essential_co_ptw,32740.143971736554
Nebraska,child_any_parent_hospital_co,7357.923932957163
Nebraska,child_any_parent_hospital_co_nwa,7075.296771849462
Nebraska,child_any_parent_hospital_co_sib,5103.837588878583
Nebraska,child_any_parent_hospital_co_ptw,3598.9158709760677
Nebraska,child_any_parent_hospitals_plus_co,11354.117406025107
Nebraska,child_any_parent_hospitals_plus_co_nwa,10724.01606527523
Nebraska,child_any_parent_hospitals_plus_co_sib,7107.722070190416
Nebraska,child_any_parent_hospitals_plus_co_ptw,5163.298443318358
Nebraska,child_any_parent_nursing_facilities_co,3201.828141572347
Nebraska,child_any_parent_nursing_facilities_co_nwa,2389.6668423312476
Nebraska,child_any_parent_nursing_facilities_co_sib,1340.2238108164142
Nebraska,child_any_parent_nursing_facilities_co_ptw,1061.3326330226394
Nebraska,child_any_parent_all_co,14555.945547597454
Nebraska,child_any_parent_all_co_nwa,13113.682907606477
Nebraska,child_any_parent_all_co_sib,8447.94588100683
Nebraska,child_any_parent_all_co_ptw,6224.631076340997
Nevada,child_0_2_parents_co,35867.416613046014
Nevada,child_0_2_parents_co_nwa,17785.42919872905
Nevada,child_0_2_parents_co_sib,15014.070747022835
Nevada,child_0_2_parents_co_ptw,9559.617726248702
Nevada,child_0_2_parent_essential_co,10260.451007823776
Nevada,child_0_2_parent_essential_co_nwa,7710.1368990824985
Nevada,child_0_2_parent_essential_co_sib,7153.045743759277
Nevada,child_0_2_parent_essential_co_ptw,4330.2189225289085
Nevada,child_0_2_parent_hospital_co,957.5404367926928
Nevada,child_0_2_parent_hospital_co_nwa,686.3415503767743
Nevada,child_0_2_parent_hospital_co_sib,686.3415503767743
Nevada,child_0_2_parent_hospital_co_ptw,585.7800890458702
Nevada,child_0_2_parent_hospitals_plus_co,1684.3690543972687
Nevada,child_0_2_parent_hospitals_plus_co_nwa,1270.975920314805
Nevada,child_0_2_parent_hospitals_plus_co_sib,1244.8386650473885
Nevada,child_0_2_parent_hospitals_plus_co_ptw,782.9846024031671
Nevada,child_0_2_parent_nursing_facilities_co,176.486256996586
Nevada,child_0_2_parent_nursing_facilities_co_nwa,121.77792082429923
Nevada,child_0_2_parent_nursing_facilities_co_sib,78.03079928659338
Nevada,child_0_2_parent_nursing_facilities_co_ptw,78.03079928659338
Nevada,child_0_2_parent_all_co,1860.8553113938547
Nevada,child_0_2_parent_all_co_nwa,1392.7538411391045
Nevada,child_0_2_parent_all_co_sib,1322.869464333982
Nevada,child_0_2_parent_all_co_ptw,861.0154016897606
Nevada,child_3_5_parents_co,38822.59998066489
Nevada,child_3_5_parents_co_nwa,20023.708889084948
Nevada,child_3_5_parents_co_sib,16396.906926390024
Nevada,child_3_5_parents_co_ptw,12062.210181613169
Nevada,child_3_5_parent_essential_co,11273.237238966058
Nevada,child_3_5_parent_essential_co_nwa,8159.3913296319415
Nevada,child_3_5_parent_essential_co_sib,7184.797652933549
Nevada,child_3_5_parent_essential_co_ptw,5352.7557478137605
Nevada,child_3_5_parent_hospital_co,901.3226300047974
Nevada,child_3_5_parent_hospital_co_nwa,686.6234783085058
Nevada,child_3_5_parent_hospital_co_sib,652.4194626063947
Nevada,child_3_5_parent_hospital_co_ptw,559.0427354967511
Nevada,child_3_5_parent_hospitals_plus_co,1497.7845920268983
Nevada,child_3_5_parent_hospitals_plus_co_nwa,1015.5211569209532
Nevada,child_3_5_parent_hospitals_plus_co_sib,981.3171412188422
Nevada,child_3_5_parent_hospitals_plus_co_ptw,755.4100926737875
Nevada,child_3_5_parent_nursing_facilities_co,109.12022910432292
Nevada,child_3_5_parent_nursing_facilities_co_nwa,54.411892932036125
Nevada,child_3_5_parent_nursing_facilities_co_sib,54.411892932036125
Nevada,child_3_5_parent_nursing_facilities_co_ptw,54.411892932036125
Nevada,child_3_5_parent_all_co,1606.904821131221
Nevada,child_3_5_parent_all_co_nwa,1069.9330498529894
Nevada,child_3_5_parent_all_co_sib,1035.7290341508783
Nevada,child_3_5_parent_all_co_ptw,809.8219856058237
Nevada,child_6_11_parents_co,94909.9850514992
Nevada,child_6_11_parents_co_nwa,52947.77893421206
Nevada,child_6_11_parents_co_sib,38193.712772590414
Nevada,child_6_11_parents_co_ptw,29664.867704354136
Nevada,child_6_11_parent_essential_co,28675.231805553845
Nevada,child_6_11_parent_essential_co_nwa,21083.636162067713
Nevada,child_6_11_parent_essential_co_sib,16313.31833501118
Nevada,child_6_11_parent_essential_co_ptw,13062.562508093608
Nevada,child_6_11_parent_hospital_co,2624.8915750324545
Nevada,child_6_11_parent_hospital_co_nwa,1905.2898885294528
Nevada,child_6_11_parent_hospital_co_sib,1589.612878247939
Nevada,child_6_11_parent_hospital_co_ptw,1523.2265612811527
Nevada,child_6_11_parent_hospitals_plus_co,4251.8502762992175
Nevada,child_6_11_parent_hospitals_plus_co_nwa,3145.224996943895
Nevada,child_6_11_parent_hospitals_plus_co_sib,2507.997786037576
Nevada,child_6_11_parent_hospitals_plus_co_ptw,2350.441488773539
Nevada,child_6_11_parent_nursing_facilities_co,738.6561855554571
Nevada,child_6_11_parent_nursing_facilities_co_nwa,100.03416644377046
Nevada,child_6_11_parent_nursing_facilities_co_sib,60.892650778910394
Nevada,child_6_11_parent_nursing_facilities_co_ptw,27.718976627574506
Nevada,child_6_11_parent_all_co,4990.506461854674
Nevada,child_6_11_parent_all_co_nwa,3245.2591633876664
Nevada,child_6_11_parent_all_co_sib,2568.8904368164863
Nevada,child_6_11_parent_all_co_ptw,2378.1604654011135
Nevada,child_12_17_parents_co,94896.22576177129
Nevada,child_12_17_parents_co_nwa,56030.718117250704
Nevada,child_12_17_parents_co_sib,7481.595311583504
Nevada,child_12_17_parents_co_ptw,6144.25484726469
Nevada,child_12_17_parent_essential_co,31530.07754153525
Nevada,child_12_17_parent_essential_co_nwa,23403.973202637393
Nevada,child_12_17_parent_essential_co_sib,3636.1401487992534
Nevada,child_12_17_parent_essential_co_ptw,2995.451190459085
Nevada,child_12_17_parent_hospital_co,3614.358695160332
Nevada,child_12_17_parent_hospital_co_nwa,2640.609294737285
Nevada,child_12_17_parent_hospital_co_sib,476.19267197844607
Nevada,child_12_17_parent_hospital_co_ptw,393.9945239155829
Nevada,child_12_17_parent_hospitals_plus_co,4600.2631734282295
Nevada,child_12_17_parent_hospitals_plus_co_nwa,3406.6282615139066
Nevada,child_12_17_parent_hospitals_plus_co_sib,643.3330805833128
Nevada,child_12_17_parent_hospitals_plus_co_ptw,561.1349325204495
Nevada,child_12_17_parent_nursing_facilities_co,603.5213540927132
Nevada,child_12_17_parent_nursing_facilities_co_nwa,232.42432955959617
Nevada,child_12_17_parent_nursing_facilities_co_sib,53.99671440374366
Nevada,child_12_17_parent_nursing_facilities_co_ptw,53.99671440374366
Nevada,child_12_17_parent_all_co,5203.784527520944
Nevada,child_12_17_parent_all_co_nwa,3639.0525910735023
Nevada,child_12_17_parent_all_co_sib,697.3297949870565
Nevada,child_12_17_parent_all_co_ptw,615.1316469241933
Nevada,child_any_parents_co,264496.2274069814
Nevada,child_any_parents_co_nwa,146787.63513927674
Nevada,child_any_parents_co_sib,77086.28575758677
Nevada,child_any_parents_co_ptw,57430.95045948069
Nevada,child_any_parent_essential_co,81738.99759387891
Nevada,child_any_parent_essential_co_nwa,60357.13759341955
Nevada,child_any_parent_essential_co_sib,34287.30188050326
Nevada,child_any_parent_essential_co_ptw,25740.988368895363
Nevada,child_any_parent_hospital_co,8098.113336990276
Nevada,child_any_parent_hospital_co_nwa,5918.864211952018
Nevada,child_any_parent_hospital_co_sib,3404.5665632095543
Nevada,child_any_parent_hospital_co_ptw,3062.043909739357
Nevada,child_any_parent_hospitals_plus_co,12034.267096151614
Nevada,child_any_parent_hospitals_plus_co_nwa,8838.35033569356
Nevada,child_any_parent_hospitals_plus_co_sib,5377.486672887119
Nevada,child_any_parent_hospitals_plus_co_ptw,4449.9711163709435
Nevada,child_any_parent_nursing_facilities_co,1627.7840257490793
Nevada,child_any_parent_nursing_facilities_co_nwa,508.64830975970193
Nevada,child_any_parent_nursing_facilities_co_sib,247.33205740128352
Nevada,child_any_parent_nursing_facilities_co_ptw,214.15838324994766
Nevada,child_any_parent_all_co,13662.051121900693
Nevada,child_any_parent_all_co_nwa,9346.998645453263
Nevada,child_any_parent_all_co_sib,5624.8187302884035
Nevada,child_any_parent_all_co_ptw,4664.129499620891
New Hampshire,child_0_2_parents_co,15761.164789054495
New Hampshire,child_0_2_parents_co_nwa,8904.287033658564
New Hampshire,child_0_2_parents_co_sib,8726.774014867517
New Hampshire,child_0_2_parents_co_ptw,6423.985582490995
New Hampshire,child_0_2_parent_essential_co,6126.963417613886
New Hampshire,child_0_2_parent_essential_co_nwa,4819.644233704286
New Hampshire,child_0_2_parent_essential_co_sib,4754.409283011479
New Hampshire,child_0_2_parent_essential_co_ptw,3506.7726900831917
New Hampshire,child_0_2_parent_hospital_co,886.3815114833264
New Hampshire,child_0_2_parent_hospital_co_nwa,780.1616492101034
New Hampshire,child_0_2_parent_hospital_co_sib,780.1616492101034
New Hampshire,child_0_2_parent_hospital_co_ptw,506.50508954417006
New Hampshire,child_0_2_parent_hospitals_plus_co,1224.0637109777585
New Hampshire,child_0_2_parent_hospitals_plus_co_nwa,1015.7034952276198
New Hampshire,child_0_2_parent_hospitals_plus_co_sib,996.0963212179923
New Hampshire,child_0_2_parent_hospitals_plus_co_ptw,686.0326447579171
New Hampshire,child_0_2_parent_nursing_facilities_co,422.57908240186134
New Hampshire,child_0_2_parent_nursing_facilities_co_nwa,325.61101424432394
New Hampshire,child_0_2_parent_nursing_facilities_co_sib,319.44797384791406
New Hampshire,child_0_2_parent_nursing_facilities_co_ptw,220.66495395537672
New Hampshire,child_0_2_parent_all_co,1646.64279337962
New Hampshire,child_0_2_parent_all_co_nwa,1341.3145094719437
New Hampshire,child_0_2_parent_all_co_sib,1315.5442950659065
New Hampshire,child_0_2_parent_all_co_ptw,906.6975987132936
New Hampshire,child_3_5_parents_co,16778.020849171127
New Hampshire,child_3_5_parents_co_nwa,9857.758232740029
New Hampshire,child_3_5_parents_co_sib,9163.610749409037
New Hampshire,child_3_5_parents_co_ptw,6539.460924017807
New Hampshire,child_3_5_parent_essential_co,6852.794912197392
New Hampshire,child_3_5_parent_essential_co_nwa,4874.626987560005
New Hampshire,child_3_5_parent_essential_co_sib,4568.058123415515
New Hampshire,child_3_5_parent_essential_co_ptw,3289.1296964209296
New Hampshire,child_3_5_parent_hospital_co,1161.482370088983
New Hampshire,child_3_5_parent_hospital_co_nwa,892.9570146198687
New Hampshire,child_3_5_parent_hospital_co_sib,849.6583931084314
New Hampshire,child_3_5_parent_hospital_co_ptw,656.3822600847467
New Hampshire,child_3_5_parent_hospitals_plus_co,1240.437674023191
New Hampshire,child_3_5_parent_hospitals_plus_co_nwa,933.1032769800864
New Hampshire,child_3_5_parent_hospitals_plus_co_sib,889.804655468649
New Hampshire,child_3_5_parent_hospitals_plus_co_ptw,689.7507872099312
New Hampshire,child_3_5_parent_nursing_facilities_co,614.7294295270724
New Hampshire,child_3_5_parent_nursing_facilities_co_nwa,439.2365315785708
New Hampshire,child_3_5_parent_nursing_facilities_co_sib,367.43907990681254
New Hampshire,child_3_5_parent_nursing_facilities_co_ptw,300.6324818512184
New Hampshire,child_3_5_parent_all_co,1855.1671035502632
New Hampshire,child_3_5_parent_all_co_nwa,1372.3398085586573
New Hampshire,child_3_5_parent_all_co_sib,1257.2437353754617
New Hampshire,child_3_5_parent_all_co_ptw,990.3832690611496
New Hampshire,child_6_11_parents_co,35272.814311099726
New Hampshire,child_6_11_parents_co_nwa,23563.10583392945
New Hampshire,child_6_11_parents_co_sib,18253.69678576551
New Hampshire,child_6_11_parents_co_ptw,13012.954668244494
New Hampshire,child_6_11_parent_essential_co,14891.092890273567
New Hampshire,child_6_11_parent_essential_co_nwa,12259.90099561452
New Hampshire,child_6_11_parent_essential_co_sib,9711.456006354554
New Hampshire,child_6_11_parent_essential_co_ptw,6958.3989912251845
New Hampshire,child_6_11_parent_hospital_co,2164.647911216436
New Hampshire,child_6_11_parent_hospital_co_nwa,1761.0650896562365
New Hampshire,child_6_11_parent_hospital_co_sib,1140.4756923599207
New Hampshire,child_6_11_parent_hospital_co_ptw,817.049952825629
New Hampshire,child_6_11_parent_hospitals_plus_co,2712.207185050094
New Hampshire,child_6_11_parent_hospitals_plus_co_nwa,2279.1219611160623
New Hampshire,child_6_11_parent_hospitals_plus_co_sib,1623.952561887672
New Hampshire,child_6_11_parent_hospitals_plus_co_ptw,1146.8608087713894
New Hampshire,child_6_11_parent_nursing_facilities_co,492.99353262856783
New Hampshire,child_6_11_parent_nursing_facilities_co_nwa,418.4364926682429
New Hampshire,child_6_11_parent_nursing_facilities_co_sib,291.9463568059012
New Hampshire,child_6_11_parent_nursing_facilities_co_ptw,237.73932970767487
New Hampshire,child_6_11_parent_all_co,3205.2007176786615
New Hampshire,child_6_11_parent_all_co_nwa,2697.558453784305
New Hampshire,child_6_11_parent_all_co_sib,1915.8989186935733
New Hampshire,child_6_11_parent_all_co_ptw,1384.6001384790643
New Hampshire,child_12_17_parents_co,37575.863436615306
New Hampshire,child_12_17_parents_co_nwa,27025.586277988044
New Hampshire,child_12_17_parents_co_sib,5717.349027637838
New Hampshire,child_12_17_parents_co_ptw,3716.4248431044193
New Hampshire,child_12_17_parent_essential_co,14214.03480882255
New Hampshire,child_12_17_parent_essential_co_nwa,12308.349453753275
New Hampshire,child_12_17_parent_essential_co_sib,2804.2541324400026
New Hampshire,child_12_17_parent_essential_co_ptw,1920.3140034999285
New Hampshire,child_12_17_parent_hospital_co,2120.305537341304
New Hampshire,child_12_17_parent_hospital_co_nwa,1839.4172850956809
New Hampshire,child_12_17_parent_hospital_co_sib,358.28795577860257
New Hampshire,child_12_17_parent_hospital_co_ptw,200.8583448838199
New Hampshire,child_12_17_parent_hospitals_plus_co,2452.318097067474
New Hampshire,child_12_17_parent_hospitals_plus_co_nwa,2136.9042696656456
New Hampshire,child_12_17_parent_hospitals_plus_co_sib,475.04013846257817
New Hampshire,child_12_17_parent_hospitals_plus_co_ptw,273.51383679283646
New Hampshire,child_12_17_parent_nursing_facilities_co,311.6383235782073
New Hampshire,child_12_17_parent_nursing_facilities_co_nwa,311.6383235782073
New Hampshire,child_12_17_parent_nursing_facilities_co_sib,112.42213760326207
New Hampshire,child_12_17_parent_nursing_facilities_co_ptw,99.04919770093173
New Hampshire,child_12_17_parent_all_co,2763.956420645681
New Hampshire,child_12_17_parent_all_co_nwa,2448.542593243853
New Hampshire,child_12_17_parent_all_co_sib,587.4622760658402
New Hampshire,child_12_17_parent_all_co_ptw,372.5630344937682
New Hampshire,child_any_parents_co,105387.86338594065
New Hampshire,child_any_parents_co_nwa,69350.73737831609
New Hampshire,child_any_parents_co_sib,41861.4305776799
New Hampshire,child_any_parents_co_ptw,29692.826017857715
New Hampshire,child_any_parent_essential_co,42084.88602890739
New Hampshire,child_any_parent_essential_co_nwa,34262.521670632086
New Hampshire,child_any_parent_essential_co_sib,21838.17754522155
New Hampshire,child_any_parent_essential_co_ptw,15674.615381229234
New Hampshire,child_any_parent_hospital_co,6332.817330130049
New Hampshire,child_any_parent_hospital_co_nwa,5273.601038581889
New Hampshire,child_any_parent_hospital_co_sib,3128.5836904570583
New Hampshire,child_any_parent_hospital_co_ptw,2180.7956473383656
New Hampshire,child_any_parent_hospitals_plus_co,7629.026667118516
New Hampshire,child_any_parent_hospitals_plus_co_nwa,6364.833002989415
New Hampshire,child_any_parent_hospitals_plus_co_sib,3984.893677036892
New Hampshire,child_any_parent_hospitals_plus_co_ptw,2796.1580775320745
New Hampshire,child_any_parent_nursing_facilities_co,1841.940368135709
New Hampshire,child_any_parent_nursing_facilities_co_nwa,1494.922362069345
